alpha,learning_rate,max_depth,min_split_loss,n_estimators,mean_test_score,mean_train_score
10,0.2,10,1,50,-0.41620415672946426,-0.16963801036806597
10,0.2,10,1,70,-0.41620433198423284,-0.16963801724141142
10,0.2,10,1,100,-0.4162043335759015,-0.16963801845276852
10,0.2,10,5,10,-0.46817555533853383,-0.27733476834212484
10,0.2,10,5,30,-0.42438013402799724,-0.21431586300724464
10,0.2,10,5,50,-0.42437713668840865,-0.21431586060841729
10,0.2,10,5,70,-0.4243771266943452,-0.21431586576608028
10,0.2,10,5,100,-0.42437712646459047,-0.21431586635238475
10,0.2,10,10,10,-0.47047654269315825,-0.29722944870940476
10,0.2,10,10,30,-0.4232198166277309,-0.23642234549495894
10,0.2,10,10,50,-0.42321755169888764,-0.23642235340887238
10,0.2,10,10,70,-0.42321754741307116,-0.23642235839168552
10,0.2,10,10,100,-0.42321754741307116,-0.2364223583918049
10,0.2,30,0,10,-0.4778432735563696,-0.21851955523608252
10,0.2,30,0,30,-0.43918391494269693,-0.11569439215280634
10,0.2,30,0,50,-0.4377774449448063,-0.09565574304953564
10,0.2,30,0,70,-0.43749529955640687,-0.08547366281042393
10,0.2,30,0,100,-0.4375931353131651,-0.07651136570477364
10,0.2,30,1,10,-0.4652014657814039,-0.24115249598366018
10,0.2,30,1,30,-0.4167508313043797,-0.16540608628535847
10,0.2,30,1,50,-0.41674914974018834,-0.16540607518601452
10,0.2,30,1,70,-0.4167491424085098,-0.16540607937104268
10,0.2,30,1,100,-0.4167491424085098,-0.16540607936166404
10,0.2,30,5,10,-0.4728583340048119,-0.2747179521081507
10,0.2,30,5,30,-0.426611147938725,-0.21398917724759156
10,0.2,30,5,50,-0.4266067978819965,-0.2139891672647937
10,0.2,30,5,70,-0.4266067866925914,-0.21398917400636136
10,0.2,30,5,100,-0.4266067866925914,-0.21398917400195314
10,0.2,30,10,10,-0.4677682111196642,-0.2962684112795421
10,0.2,30,10,30,-0.42528369223195844,-0.2393866236028901
10,0.2,30,10,50,-0.42528073726683085,-0.2393866360552635
10,0.2,30,10,70,-0.4252807329810143,-0.23938664413679983
10,0.2,30,10,100,-0.4252807329810143,-0.23938664413691915
10,0.2,50,0,10,-0.4778432735563696,-0.21851955523608252
10,0.2,50,0,30,-0.4389196051784053,-0.1158488119566425
10,0.2,50,0,50,-0.43527632081922424,-0.09572274854321039
10,0.2,50,0,70,-0.4358145469904808,-0.0855110732015386
10,0.2,50,0,100,-0.43583880517808515,-0.07643130690800679
10,0.2,50,1,10,-0.4652014657814039,-0.24115249598366018
10,0.2,50,1,30,-0.4167508313043797,-0.16540608628535847
10,0.2,50,1,50,-0.41674914974018834,-0.16540607518601452
10,0.2,50,1,70,-0.4167491424085098,-0.16540607937104268
10,0.2,50,1,100,-0.4167491424085098,-0.16540607936166404
10,0.2,50,5,10,-0.4728583340048119,-0.2747179521081507
10,0.2,50,5,30,-0.426611147938725,-0.21398917724759156
10,0.2,50,5,50,-0.4266067978819965,-0.2139891672647937
10,0.2,50,5,70,-0.4266067866925914,-0.21398917400636136
10,0.2,50,5,100,-0.4266067866925914,-0.21398917400195314
10,0.2,50,10,10,-0.4677682111196642,-0.2962684112795421
10,0.2,50,10,30,-0.42528369223195844,-0.2393866236028901
10,0.2,50,10,50,-0.42528073726683085,-0.2393866360552635
10,0.2,50,10,70,-0.4252807329810143,-0.23938664413679983
10,0.2,50,10,100,-0.4252807329810143,-0.23938664413691915
10,0.5,3,0,10,-0.5123254992795854,-0.32463470391800475
10,0.5,3,0,30,-0.4340975643448329,-0.25180401916598627
10,0.5,3,0,50,-0.41798258642191194,-0.22517652669629645
10,0.5,3,0,70,-0.41026952302740083,-0.20992991183708729
10,0.5,3,0,100,-0.40661356170103413,-0.1955973308736638
10,0.5,3,1,10,-0.5123482778984643,-0.3246841919315321
10,0.5,3,1,30,-0.435067191372014,-0.25130766712590724
10,0.5,3,1,50,-0.41894858244545824,-0.23167907909153107
10,0.5,3,1,70,-0.4189459201437762,-0.23166511565782938
10,0.5,3,1,100,-0.4189459200493742,-0.23166511619264668
10,0.5,3,5,10,-0.5013289331115731,-0.32660997820352294
10,0.5,3,5,30,-0.4445170672323265,-0.2772450230717906
10,0.5,3,5,50,-0.44451707697407816,-0.2772450229703515
10,0.5,3,5,70,-0.44451707697407816,-0.27724502329459966
10,0.5,3,5,100,-0.44451707697407816,-0.27724502377504073
10,0.5,3,10,10,-0.5040584844126791,-0.3277855954520397
10,0.5,3,10,30,-0.47004656477019513,-0.29931401624011544
10,0.5,3,10,50,-0.4700465650326672,-0.2993140170919761
10,0.5,3,10,70,-0.4700465652586847,-0.29931401750667636
10,0.5,3,10,100,-0.4700465655977122,-0.2993140181275265
10,0.5,5,0,10,-0.4557925944687513,-0.24422449119471867
10,0.5,5,0,30,-0.4233656643326086,-0.18788731761796215
10,0.5,5,0,50,-0.41506073933924287,-0.16443116252401924
10,0.5,5,0,70,-0.4169569070228086,-0.1492225604557796
10,0.5,5,0,100,-0.416679933206116,-0.13512997481488576
10,0.5,5,1,10,-0.4710851770834809,-0.2467167615467197
10,0.5,5,1,30,-0.4314720202727441,-0.20768090226002411
10,0.5,5,1,50,-0.4314720187090201,-0.207680902047034
10,0.5,5,1,70,-0.4314720185805542,-0.20768090187733054
10,0.5,5,1,100,-0.4314720183878563,-0.20768090162277728
10,0.5,5,5,10,-0.4565722911569499,-0.25833429771832916
10,0.5,5,5,30,-0.45305485774525317,-0.2559406195498245
10,0.5,5,5,50,-0.45305485774525317,-0.2559406195498245
10,0.5,5,5,70,-0.45305485774525317,-0.2559406195498245
10,0.5,5,5,100,-0.45305485774525317,-0.2559406195498245
10,0.5,5,10,10,-0.4696710093947355,-0.2779455093910406
10,0.5,5,10,30,-0.4696711485308568,-0.27794550758633285
10,0.5,5,10,50,-0.4696711485308568,-0.2779455076828521
10,0.5,5,10,70,-0.4696711485308568,-0.27794550777937194
10,0.5,5,10,100,-0.4696711485308568,-0.277945507924153
10,0.5,7,0,10,-0.44251426321286547,-0.19937698103901513
10,0.5,7,0,30,-0.4383854287995076,-0.141781726449656
10,0.5,7,0,50,-0.4454012426709575,-0.1212707858557313
10,0.5,7,0,70,-0.4455573960350915,-0.10869500523689526
10,0.5,7,0,100,-0.44628808695627475,-0.09715485824137984
10,0.5,7,1,10,-0.44993857048488,-0.2080303580412454
10,0.5,7,1,30,-0.44227192679123134,-0.19260689981606335
10,0.5,7,1,50,-0.44227192679123134,-0.19260689981606335
10,0.5,7,1,70,-0.44227192679123134,-0.19260689981606335
10,0.5,7,1,100,-0.44227192679123134,-0.19260689981606335
10,0.5,7,5,10,-0.4508017415422459,-0.23632815424096973
10,0.5,7,5,30,-0.4507923320205176,-0.23632802488174556
10,0.5,7,5,50,-0.4507923320205176,-0.23632802474047443
10,0.5,7,5,70,-0.4507923320205176,-0.23632802459920374
10,0.5,7,5,100,-0.4507923320205176,-0.2363280243878232
10,0.5,7,10,10,-0.46120858323821645,-0.2589438203872897
10,0.5,7,10,30,-0.46120858323821645,-0.2589438203872897
10,0.5,7,10,50,-0.46120858323821645,-0.2589438203872897
10,0.5,7,10,70,-0.46120858323821645,-0.2589438203872897
10,0.5,7,10,100,-0.46120858323821645,-0.2589438203872897
10,0.5,10,0,10,-0.438702166148459,-0.15654580200133328
10,0.5,10,0,30,-0.4385574498850633,-0.10620122975026494
10,0.5,10,0,50,-0.4398033324607252,-0.08989439291510692
10,0.5,10,0,70,-0.44077976231937094,-0.08049529645275842
10,0.5,10,0,100,-0.4409691127324115,-0.0736088451527391
10,0.5,10,1,10,-0.4186899048204091,-0.18298373504727689
10,0.5,10,1,30,-0.413108096400462,-0.17746827244694674
10,0.5,10,1,50,-0.41310809640786433,-0.17746827248697522
10,0.5,10,1,70,-0.41310809641526697,-0.177468272527004
10,0.5,10,1,100,-0.41310809642637103,-0.1774682725870478
10,0.5,10,5,10,-0.4444630105975042,-0.2259332073814242
10,0.5,10,5,30,-0.44446249944754684,-0.22593320487535587
10,0.5,10,5,50,-0.44446249944754684,-0.22593320486188082
10,0.5,10,5,70,-0.44446249944754684,-0.22593320484840587
10,0.5,10,5,100,-0.44446249944754684,-0.2259332048281935
10,0.5,10,10,10,-0.45155011121517674,-0.25000581822455237
10,0.5,10,10,30,-0.45155011121517674,-0.25000581822455237
10,0.5,10,10,50,-0.45155011121517674,-0.25000581822455237
10,0.5,10,10,70,-0.45155011121517674,-0.25000581822455237
10,0.5,10,10,100,-0.45155011121517674,-0.25000581822455237
10,0.5,30,0,10,-0.44362680308150415,-0.13348050251476729
10,0.5,30,0,30,-0.43917829767420996,-0.08714102482518529
10,0.5,30,0,50,-0.43679487085740043,-0.07388283891733176
10,0.5,30,0,70,-0.4366913606977093,-0.06637392527971835
10,0.5,30,0,100,-0.43703035086539377,-0.061607757467440113
10,0.5,30,1,10,-0.4227001628735011,-0.17713215684032982
10,0.5,30,1,30,-0.42403302296583273,-0.17380005698858786
10,0.5,30,1,50,-0.42403302296583273,-0.17380005698858786
10,0.5,30,1,70,-0.42403302296583273,-0.17380005698858786
10,0.5,30,1,100,-0.42403302296583273,-0.17380005698858786
10,0.5,30,5,10,-0.44964614720816265,-0.22688704357616946
10,0.5,30,5,30,-0.44964614720816265,-0.22688704357616946
10,0.5,30,5,50,-0.44964614720816265,-0.22688704357616946
10,0.5,30,5,70,-0.44964614720816265,-0.22688704357616946
10,0.5,30,5,100,-0.44964614720816265,-0.22688704357616946
10,0.5,30,10,10,-0.44512985399642524,-0.24914323286167042
10,0.5,30,10,30,-0.44512353538848737,-0.24914321778998305
10,0.5,30,10,50,-0.44512353538848737,-0.24914321778457
10,0.5,30,10,70,-0.44512353538848737,-0.24914321777915696
10,0.5,30,10,100,-0.44512353538848737,-0.24914321777103746
10,0.5,50,0,10,-0.44362680308150415,-0.13348050251476729
10,0.5,50,0,30,-0.43917829767420996,-0.08714102482518529
10,0.5,50,0,50,-0.43679517050216693,-0.07388246111489827
10,0.5,50,0,70,-0.43710211210798794,-0.06647441080714804
10,0.5,50,0,100,-0.4377130100086476,-0.0621686753687163
10,0.5,50,1,10,-0.4227001628735011,-0.17713215684032982
10,0.5,50,1,30,-0.42403302296583273,-0.17380005698858786
10,0.5,50,1,50,-0.42403302296583273,-0.17380005698858786
10,0.5,50,1,70,-0.42403302296583273,-0.17380005698858786
10,0.5,50,1,100,-0.42403302296583273,-0.17380005698858786
10,0.5,50,5,10,-0.44964614720816265,-0.22688704357616946
10,0.5,50,5,30,-0.44964614720816265,-0.22688704357616946
10,0.5,50,5,50,-0.44964614720816265,-0.22688704357616946
10,0.5,50,5,70,-0.44964614720816265,-0.22688704357616946
10,0.5,50,5,100,-0.44964614720816265,-0.22688704357616946
10,0.5,50,10,10,-0.44512985399642524,-0.24914323286167042
10,0.5,50,10,30,-0.44512353538848737,-0.24914321778998305
10,0.5,50,10,50,-0.44512353538848737,-0.24914321778457
10,0.5,50,10,70,-0.44512353538848737,-0.24914321777915696
10,0.5,50,10,100,-0.44512353538848737,-0.24914321777103746
